views,likes_x,dislikes,comment_total,L/D,likes_y,replies,poitive_score,negative_score,neutral_score,compound_score
17978,55,1,9,55.0,0.6666666666666666,0.3333333333333333,0.7883333333333334,0.0,0.21166666666666664,0.7707666666666667
60646,355,735,0,0.48299319727891155,,,0.0,0.0,1.0,0.0
1597509,36958,1684,4495,21.94655581947721,0.31,0.0225,0.11983249999999997,0.12352999999999996,0.756625,0.02944475000000004
1312667,55615,3030,17326,18.354785478547754,19.804,2.734,0.18646999999999994,0.094144,0.7153919999999999,0.17671379999999995
60525,2858,150,28,19.05333333333329,0.6032388663967612,0.145748987854251,0.2531356275303645,0.04973684210526315,0.6971376518218623,0.31683481781376505
289622,11803,157,678,75.17834394904459,0.21,0.005,0.20129999999999998,0.07920999999999999,0.7194649999999997,0.11315800000000004
64624,5055,148,567,34.15540540540523,0.185,0.01,0.19761499999999987,0.042879999999999995,0.7594899999999999,0.2016984999999999
1094753,31686,473,891,66.98942917547544,0.32,0.0075,0.33932750000000034,0.0430475,0.6176200000000005,0.36783350000000015
213412,7595,135,1257,56.259259259259146,0.9533333333333334,0.12333333333333334,0.15116666666666664,0.14029999999999998,0.70855,-0.031229666666666638
301553,26242,199,3707,131.86934673366946,1.3283333333333334,0.06,0.204883333333333,0.08236666666666666,0.7094266666666654,0.23466649999999997
849512,28357,1550,5728,18.29483870967746,6.76,0.912,0.14850000000000002,0.11361400000000002,0.7378719999999994,0.08319299999999988
43870,101,225,472,0.44888888888888806,5.116455696202531,2.6582278481012658,0.10561772151898732,0.1347215189873418,0.7596632911392409,-0.018288860759493673
238220,504,807,658,0.6245353159851281,0.5675,0.165,0.10726749999999993,0.18066500000000005,0.7120749999999998,-0.16055599999999998
187249,9025,273,941,33.05860805860767,3.53099173553719,0.8161157024793388,0.16916735537190086,0.06670041322314044,0.7600123966942147,0.21916115702479344
169645,3199,228,558,14.030701754385971,2.38,0.82,0.16484500000000002,0.12796999999999997,0.7071900000000002,-0.043732499999999994
974729,3289,4468,3285,0.7361235452103789,0.37833333333333335,0.041666666666666664,0.11149499999999987,0.11151499999999985,0.7753233333333336,-0.04271283333333334
364337,8750,258,1260,33.91472868217029,0.08,0.026,0.14849400000000001,0.04104799999999998,0.8104520000000002,0.20726099999999997
4319116,421504,1557,31538,270.71547848426707,0.2475,0.0625,0.23945000000000005,0.08063749999999996,0.6799199999999996,0.2380477499999999
248787,12683,566,2096,22.40812720848048,0.09,0.005,0.168875,0.08483750000000004,0.74129,0.21742249999999996
414532,12711,275,987,46.221818181818136,0.16,0.03,0.19728000000000004,0.03371,0.76901,0.27980150000000004
408946,6387,715,835,8.932867132867052,0.06543624161073826,0.008389261744966443,0.12131711409395975,0.07867281879194626,0.7932969798657732,0.10262030201342287
344944,13305,477,1083,27.893081761006645,0.15,0.165,0.16822166666666674,0.09967500000000003,0.730431666666666,0.1145393333333332
2785219,52036,2316,5828,22.468048359240115,0.21,0.08,0.2288699999999999,0.08026000000000001,0.6875133333333335,0.1545423333333333
1297769,2727,514,934,5.3054474708171435,0.175,0.01,0.09735499999999997,0.13034500000000002,0.7722850000000001,-0.008979999999999993
217336,6399,442,566,14.477375565610846,0.56,0.0625,0.1757825,0.07024499999999999,0.753965,0.21807299999999977
528728,9656,1111,1368,8.69126912691265,0.08835341365461848,0.03614457831325301,0.13447991967871492,0.08995983935742967,0.7755461847389562,0.09401867469879514
3680,10,2,6,5.0,0.75,0.5,0.14700000000000002,0.02375,0.82925,0.3296
115309,498,31,77,16.064516129032242,2.267175572519084,0.8702290076335878,0.23297709923664126,0.16867938931297707,0.5983969465648855,0.10233435114503812
148583,17150,88,1619,194.88636363636235,0.16666666666666666,0.023333333333333334,0.24212999999999993,0.06874000000000001,0.675783333333333,0.2719666666666666
25652,73,11,62,6.636363636363637,3.16,1.6,0.08220000000000001,0.10392,0.8138799999999997,-0.08713599999999999
383616,12566,229,846,54.87336244541459,0.108,0.03,0.1726280000000001,0.09531200000000002,0.7320539999999994,0.1407671999999999
674187,40795,442,3388,92.29638009049806,0.32666666666666666,0.08666666666666667,0.17430333333333334,0.06366666666666668,0.7620233333333334,0.16133366666666668
131393,2737,58,165,47.18965517241342,1.2317380352644836,0.11586901763224182,0.25645843828715376,0.0592418136020151,0.6817732997481109,0.24901889168765728
4004632,73813,2767,5993,26.67618359233855,0.06010016694490818,0.06343906510851419,0.13777963272120194,0.13854590984974963,0.7236744574290485,0.003385642737896513
11419,86,2,38,43.0,4.433333333333334,1.2166666666666666,0.10183333333333335,0.22895000000000007,0.6692166666666667,-0.09280166666666669
10162,144,15,16,9.600000000000007,3.6,0.08888888888888889,0.2606,0.030066666666666665,0.7094444444444444,0.4109488888888888
246394,2986,94,353,31.76595744680847,1.69,0.22,0.27518000000000004,0.06965,0.6551700000000001,0.35198700000000005
16077,662,19,86,34.84210526315791,2.2666666666666666,0.4533333333333333,0.3476266666666667,0.03557333333333334,0.6168133333333334,0.5321413333333331
638265,9405,324,374,29.027777777777533,0.3175,0.0525,0.1507825,0.06137249999999999,0.7878550000000003,0.08457774999999998
106186,4695,193,396,24.326424870466322,0.48,0.15,0.24544999999999997,0.06087000000000001,0.6936800000000002,0.20404899999999998
1026979,12948,1281,1477,10.1077283372365,0.20300751879699247,0.10025062656641603,0.16794987468671677,0.10247619047619047,0.7220576441102754,0.11570676691729316
884002,53085,435,1694,122.03448275862056,0.27,0.03333333333333333,0.2670300000000001,0.03233333333333333,0.6972933333333334,0.30550899999999964
217735,13284,218,2483,60.93577981651349,0.015,0.0,0.24079499999999993,0.047700000000000006,0.7114950000000002,0.30216
207752,11946,110,1075,108.59999999999907,0.07,0.016,0.18656999999999999,0.035838000000000016,0.7775799999999997,0.28346339999999987
196088,7752,84,1365,92.28571428571398,0.61,0.61,0.08177666666666666,0.049326666666666664,0.8655599999999999,0.10101433333333334
64942,1919,30,65,63.96666666666648,6.961240310077519,0.34108527131782945,0.21989922480620153,0.03031782945736434,0.7497596899224809,0.21921085271317833
257219,12651,181,744,69.89502762430884,4.6475,0.585,0.13042499999999999,0.06361750000000001,0.8059549999999995,0.1390849999999999
331811,4066,1718,621,2.3667054714784768,2.2283333333333335,0.435,0.1330799999999999,0.09106000000000011,0.7758500000000003,0.06530666666666662
1874718,48732,1033,4662,47.175217812197175,0.136,0.034,0.08972599999999994,0.07577600000000002,0.8325019999999997,0.010694000000000002
226410,7463,256,770,29.15234375,0.094,0.084,0.1425219999999999,0.045374000000000025,0.8121039999999997,0.15153499999999995
201549,1944,101,260,19.247524752474966,0.41,0.03428571428571429,0.1579914285714286,0.08311285714285725,0.7588614285714284,0.11544571428571412
572681,4238,291,518,14.563573883161547,0.37,0.15666666666666668,0.15144999999999997,0.17513666666666672,0.6733999999999998,-0.14721333333333333
361114,12214,155,851,78.79999999999957,0.08,0.14,0.11837999999999999,0.11605666666666667,0.7656133333333335,-0.005984333333333335
1052187,80252,917,14956,87.51581243184266,0.068,0.002,0.17397,0.06729,0.7587419999999999,0.15960479999999988
1249946,57826,708,2129,81.67514124293774,0.28,0.04,0.22093000000000004,0.032760000000000004,0.7463200000000002,0.26453300000000013
4961,151,6,19,25.16666666666667,1.8125,0.0,0.2855,0.021374999999999998,0.6930624999999999,0.58255
153037,19121,88,2286,217.2840909090894,0.2525,0.005,0.245135,0.04148,0.7133875,0.28368499999999985
168363,2434,74,142,32.89189189189176,2.282722513089005,0.32460732984293195,0.377167539267016,0.028413612565445025,0.59441884816754,0.4158740837696333
615348,16652,1116,4048,14.921146953405087,0.12,0.025,0.09467499999999995,0.07213,0.833195,0.06301749999999999
886790,28399,400,2282,70.99750000000014,0.13,0.0,0.14001999999999998,0.11266000000000002,0.7473099999999998,0.04163299999999999
108839,3572,48,395,74.41666666666677,1.02,0.13,0.24468,0.03077,0.7145499999999998,0.32370800000000016
184133,668,128,1916,5.21875,0.0775,0.1725,0.10111499999999995,0.1745049999999999,0.7243699999999993,-0.24476475
283608,6084,579,687,10.507772020725442,0.62,0.03,0.09005000000000002,0.09800999999999999,0.8119299999999997,-0.004017500000000002
347111,5998,3619,2186,1.6573639126830613,1.74,0.59,0.11263000000000002,0.17517,0.7121899999999998,-0.08297399999999999
174040,11744,118,696,99.52542372881238,0.40524193548387094,0.028225806451612902,0.1910322580645161,0.06301008064516125,0.745977822580644,0.2288526209677416
921642,22071,1030,9138,21.428155339805897,0.11,0.04,0.11043000000000001,0.08493000000000002,0.8046599999999998,0.09180200000000005
171704,14505,110,677,131.86363636363672,0.20666666666666667,0.013333333333333334,0.2095333333333333,0.07306999999999998,0.7173766666666668,0.2214883333333333
488446,17853,698,3139,25.57736389684828,10.93,1.73,0.2005166666666667,0.08819666666666666,0.7112700000000002,0.1740469999999998
243496,14689,136,190,108.00735294117545,12.1975,0.21,0.27388749999999973,0.015507499999999999,0.7106175,0.42981275000000024
111248,8847,59,740,149.9491525423728,0.115,0.0,0.24003000000000008,0.07734249999999998,0.6826599999999996,0.26571925
134602,1460,57,315,25.614035087719312,0.94,0.29,0.16127,0.06912,0.7695600000000004,0.1691440000000001
114941,6111,64,328,95.484375,3.56,0.27,0.25061749999999994,0.0146725,0.7347124999999999,0.31762374999999976
5660,220,5,44,44.0,2.533333333333333,1.5333333333333334,0.10959999999999999,0.008,0.8824,0.14956333333333333
939443,10791,445,1438,24.24943820224705,0.1325,0.065,0.24841499999999989,0.08657749999999996,0.6649974999999998,0.23154549999999982
28144,287,5,0,57.4,,,0.0,0.0,1.0,0.0
329162,10779,168,2273,64.16071428571395,0.108,0.002,0.14826000000000003,0.025740000000000013,0.826002,0.20860219999999993
2110249,57770,1533,5017,37.684279191128276,0.222,0.008,0.13203000000000006,0.08419200000000004,0.7837779999999996,0.0946723999999999
145115,4974,395,557,12.592405063291151,0.9939879759519038,0.10220440881763528,0.255755511022044,0.06847094188376755,0.6757635270541081,0.27379579158316597
245974,12688,1721,3358,7.372457873329487,0.1975,0.2275,0.1533350000000001,0.12548750000000003,0.7211675000000001,-0.06417374999999996
843116,25802,187,869,137.97860962566844,0.09,0.05,0.15139000000000002,0.07543000000000001,0.7731699999999999,0.15503899999999995
88882,686,128,256,5.359375,2.2023460410557183,0.9237536656891495,0.14449560117302052,0.10741348973607039,0.7480909090909091,0.03535454545454548
960857,21454,900,1661,23.837777777778165,0.6983333333333334,0.09333333333333334,0.19498333333333345,0.05487999999999996,0.7468133333333333,0.2173060000000001
186275,74,9,116,8.222222222222227,1.0833333333333333,4.472222222222222,0.15666666666666665,0.17141666666666666,0.6718333333333333,0.020283333333333306
2432324,144182,7843,11708,18.383526711717426,86.335,4.791666666666667,0.2039666666666666,0.09582333333333332,0.6985499999999992,0.28500833333333325
143444,8407,33,507,254.75757575757336,0.635,0.17,0.25165500000000035,0.0300475,0.7182875000000007,0.3564607499999998
141901,8812,147,258,59.94557823129252,0.945,0.05,0.32298999999999994,0.049365,0.6276399999999998,0.2994754999999996
91572,448,221,1024,2.0271493212669616,0.624,0.064,0.08560199999999993,0.15781000000000003,0.7485900000000003,-0.2031202000000001
613640,25595,350,1968,73.128571428572,0.094,0.0,0.16071399999999988,0.11978800000000005,0.7194960000000004,0.06320220000000001
47803,911,75,280,12.146666666666631,2.7466666666666666,0.6133333333333333,0.18433666666666654,0.10950000000000003,0.7061666666666666,0.2570023333333333
602998,34814,689,1502,50.52830188679225,0.17,0.0075,0.2414425000000002,0.06289,0.6956475000000006,0.24926174999999973
127586,8153,1069,365,7.626753975678186,0.406,0.056,0.2901320000000001,0.05948600000000001,0.6503979999999998,0.3251648000000002
2669462,128059,1685,11756,75.99940652818988,83.19,4.08,0.20476249999999996,0.062467499999999995,0.7327774999999994,0.26087599999999983
9038,66,4,8,16.5,2.0,1.6666666666666667,0.13533333333333333,0.22666666666666668,0.638,0.32139999999999996
1185437,17447,644,609,27.09161490683244,0.302,0.13,0.21258399999999988,0.07733399999999999,0.7081019999999999,0.1946737999999999
9685,62,1,0,62.0,,,0.0,0.0,1.0,0.0
372733,30076,355,3985,84.72112676056348,65.81666666666666,1.2833333333333334,0.26589999999999997,0.050323333333333345,0.6837666666666667,0.3864249999999998
17577,1654,12,160,137.8333333333335,3.48,0.01,0.4032,0.033710000000000004,0.5631,0.5454740000000001
573168,220,11,21,20.0,5.23404255319149,1.1914893617021276,0.22417021276595744,0.05780851063829787,0.7180212765957446,0.3688659574468085
307285,2597,113,157,22.98230088495575,8.693333333333333,1.44,0.16657333333333335,0.12029333333333336,0.7131333333333333,0.15986533333333341
783776,39935,1013,2808,39.422507403750984,0.08617234468937876,0.04408817635270541,0.12976152304609223,0.08396793587174348,0.7862745490981968,0.11930320641282564
855013,13768,1232,3623,11.175324675324688,0.11,0.0475,0.10182999999999998,0.11620249999999999,0.7819599999999999,-0.02555374999999999
74054,6872,38,556,180.8421052631579,0.05,0.02,0.25561999999999996,0.10842000000000002,0.6359399999999998,0.293378
712480,18566,170,2270,109.21176470588331,0.0775,0.0025,0.2978875,0.0461925,0.6559299999999998,0.3305927499999997
652319,26543,755,1370,35.15629139072877,0.092,0.014,0.2389559999999999,0.063962,0.6970739999999995,0.25370419999999994
815762,37492,893,1926,41.98432250839865,0.4125,0.0075,0.17556999999999998,0.08065500000000002,0.7438000000000002,0.14582774999999987
291099,12776,519,2492,24.616570327552985,0.08,0.01,0.22513000000000002,0.03733,0.7375400000000001,0.22436000000000003
67204,4005,61,359,65.65573770491798,0.08,0.01,0.31155999999999995,0.048625,0.6398450000000001,0.5579544999999999
1667035,58956,1989,5079,29.641025641025564,0.12666666666666668,0.043333333333333335,0.16923666666666667,0.043646666666666674,0.7837866666666667,0.16819466666666658
899998,25633,1672,3873,15.330741626794286,0.305,0.0,0.11709499999999995,0.127365,0.755545,0.021262000000000024
713595,30269,689,2306,43.93178519593629,0.135,0.0,0.21904249999999997,0.06138,0.7195824999999999,0.3267825
1587575,44221,2057,4065,21.497812348079687,0.205,0.02,0.147615,0.079885,0.7724999999999997,0.10834349999999997
2904362,36732,8097,7096,4.536494998147507,0.3539568345323741,0.053237410071942444,0.10982733812949638,0.15319568345323728,0.7369956834532367,-0.1642611510791369
717247,18143,1810,2076,10.023756906077331,3.25,0.35,0.09820000000000001,0.12139999999999997,0.7803500000000002,-0.019958
1883485,57162,1425,2253,40.113684210526145,0.202,0.034,0.19293600000000002,0.049044000000000004,0.7580139999999996,0.18146419999999977
292572,8571,411,568,20.854014598540115,0.17,0.03,0.11356999999999998,0.07354,0.8129000000000004,0.05530000000000002
360336,10914,358,2963,30.486033519552926,3.405,0.91,0.3235549999999999,0.038155000000000015,0.6382899999999999,0.28233050000000004
16977,31,1,70,31.0,1.7666666666666666,2.033333333333333,0.06126666666666666,0.17450000000000004,0.7309,-0.17326999999999998
1306136,62466,3109,11939,20.09199099388874,0.104,0.004,0.17840199999999984,0.07668399999999999,0.7389240000000002,0.13933099999999995
1159836,41168,1411,2424,29.176470588235336,14.652857142857142,0.5828571428571429,0.15969714285714284,0.10695857142857142,0.7290671428571429,0.04705528571428569
170608,3442,303,381,11.359735973597305,0.295,0.09,0.12125999999999999,0.13259999999999997,0.7461700000000002,0.018408999999999995
737463,21041,1686,1890,12.479833926453262,0.1026936026936027,0.021885521885521887,0.16272727272727266,0.05682323232323236,0.7804259259259249,0.1827823232323231
720139,20999,994,1541,21.125754527163068,2.62,0.512,0.127268,0.07368999999999999,0.7990379999999995,0.08386039999999985
218241,8859,221,1532,40.08597285067854,0.1225,0.035,0.13219249999999996,0.08998,0.7753100000000006,0.11717349999999999
168337,10361,130,1351,79.69999999999992,6.332,0.12,0.17612200000000008,0.09785200000000004,0.7260460000000004,0.1009918
239849,2054,102,293,20.137254901960745,3.12,0.29,0.16592,0.08957000000000001,0.744495,0.13191149999999993
1561336,87097,1065,10525,81.78122065727747,109.21,5.03,0.22015600000000005,0.08513799999999999,0.6947099999999996,0.20992840000000004
602267,1688,165,0,10.23030303030303,,,0.0,0.0,1.0,0.0
948523,55513,1998,7267,27.784284284284457,0.11,0.0,0.20948666666666674,0.05515666666666668,0.7353499999999998,0.3598836666666667
361149,4566,173,518,26.393063583815074,0.62,0.12,0.25268,0.09386499999999998,0.65345,0.2111439999999999
1818761,137220,1922,17019,71.39438085327832,0.13,0.005,0.2448575,0.11143999999999994,0.643705,0.26023600000000024
1155248,73388,1767,6834,41.532541029994654,0.07666666666666666,0.02666666666666667,0.14170666666666665,0.09532666666666666,0.7529633333333333,0.05096149999999999
3055515,272789,1486,7950,183.5726783310895,0.15,0.03,0.19378999999999993,0.09983500000000005,0.7013499999999996,0.154338
313093,13433,514,1472,26.13424124513597,0.038,0.008,0.2842460000000004,0.04784399999999999,0.6658880000000004,0.5677968000000004
1984548,25976,2917,2345,8.905039424065812,0.625,0.02,0.22824999999999993,0.06370499999999998,0.7080399999999999,0.2557935
250713,7064,628,2542,11.248407643312039,0.114,0.034,0.1927079999999999,0.11514200000000005,0.6921099999999998,0.10950059999999995
447037,25068,710,1299,35.30704225352111,0.09,0.0,0.2242800000000001,0.060619999999999986,0.71513,0.30227000000000004
238861,140,81,0,1.728395061728395,,,0.0,0.0,1.0,0.0
183777,8348,243,678,34.35390946502057,0.186,0.03,0.2001619999999999,0.07570200000000005,0.72417,0.25407819999999964
188774,19494,76,807,256.5,0.848,0.06,0.3518340000000001,0.014636,0.6315260000000001,0.48664560000000007
72102,1019,92,201,11.076086956521747,3.312925170068027,0.7482993197278912,0.2779115646258503,0.04876870748299319,0.6733061224489796,0.272774149659864
6261,47,1,3,47.0,0.0,0.0,0.4325,0.0,0.5675,0.3753
1270997,2686,533,6665,5.039399624765493,0.6633333333333333,0.3566666666666667,0.09344666666666668,0.19944666666666658,0.7071033333333332,-0.22202033333333343
44073,1603,31,99,51.70967741935471,2.096590909090909,0.07954545454545454,0.3595909090909092,0.02528125000000001,0.6151136363636364,0.3901238636363631
462552,1507,262,369,5.751908396946592,0.39666666666666667,0.17333333333333334,0.14896666666666666,0.08022666666666671,0.7707766666666664,0.12558633333333336
181768,5322,153,346,34.784313725489895,0.44672131147540983,0.14344262295081966,0.13667213114754106,0.03511270491803279,0.8282172131147536,0.15750348360655725
500263,38381,591,2478,64.94247038917091,0.06333333333333334,0.0,0.2676066666666667,0.07082666666666666,0.66156,0.2663039999999999
463465,8281,640,739,12.939062499999862,0.3616666666666667,0.023333333333333334,0.17744833333333324,0.09589666666666663,0.7250083333333327,0.09989049999999988
2548167,181332,3293,17267,55.065897358032124,0.21666666666666667,0.008333333333333333,0.2886566666666665,0.04915666666666666,0.6621866666666657,0.3040746666666666
46659,959,92,127,10.423913043478255,0.9333333333333333,0.38666666666666666,0.4137466666666667,0.01312,0.5731333333333333,0.5660986666666664
255605,2836,78,344,36.3589743589745,2.3333333333333335,0.07769423558897243,0.2956791979949874,0.06093233082706767,0.6433934837092732,0.341837343358396
314005,15492,736,1318,21.04891304347819,0.1175,0.01,0.2704575,0.06248000000000001,0.6670874999999998,0.40117475000000025
3355834,163795,2942,10368,55.67471108089739,0.41,0.072,0.27931399999999995,0.04347800000000001,0.6772060000000006,0.3229663999999996
282931,2852,2806,2756,1.0163934426229444,0.4375,0.18,0.08461000000000012,0.17372000000000007,0.7391650000000004,-0.19157225000000008
1887547,113729,3803,21940,29.905074940836133,0.065,0.025,0.12254999999999999,0.06976,0.8076949999999999,0.08047300000000002
39157,305,91,0,3.3516483516483517,,,0.0,0.0,1.0,0.0
874796,2531,337,344,7.510385756676592,6.36,0.185,0.09988000000000001,0.14431000000000002,0.7558099999999999,-0.024343500000000007
74988,3274,119,571,27.51260504201674,0.8425,0.155,0.16241499999999995,0.10200999999999995,0.7355824999999999,0.08524124999999996
26060,323,12,145,26.916666666666618,6.773722627737226,1.0218978102189782,0.1662262773722628,0.06883211678832117,0.7649562043795621,0.18220729927007298
301713,3884,172,6,22.581395348837237,1.556701030927835,0.9051546391752577,0.22902061855670094,0.05202680412371134,0.7169010309278354,0.1279284536082473
422939,11532,845,1568,13.647337278106527,0.24,0.02,0.13218000000000002,0.05809000000000001,0.8097000000000003,0.152135
184155,5419,88,1424,61.57954545454544,1.72,0.31,0.11965333333333329,0.03808666666666668,0.8422633333333329,0.20963133333333336
282594,13479,235,1461,57.35744680851047,0.095,0.04,0.19863499999999998,0.06801499999999999,0.73338,0.189193
432499,21209,259,1043,81.88803088803179,0.306,0.048,0.25012999999999996,0.05375,0.6941059999999998,0.19681019999999977
833978,9825,431,406,22.79582366589329,0.6923076923076923,0.026755852842809364,0.3237458193979934,0.05005685618729099,0.6262240802675587,0.3887799331103676
138162,4117,77,211,53.4675324675326,0.37,0.1,0.23362999999999992,0.039619999999999995,0.7267600000000001,0.4188039999999999
723981,50162,1000,4923,50.16200000000012,50.26,0.985,0.32149,0.037805000000000005,0.6357050000000001,0.4153855000000001
149498,4326,120,717,36.05000000000006,0.62,0.05,0.07561000000000001,0.058739999999999994,0.8556199999999998,0.018713000000000007
132661,14177,96,1848,147.67708333333414,0.66,0.0475,0.180605,0.050985000000000016,0.7684250000000005,0.2145129999999999
54539,4755,65,651,73.15384615384627,0.36666666666666664,0.09333333333333334,0.20696333333333322,0.04760666666666668,0.7454266666666666,0.2451739999999999
209132,1608,83,250,19.373493975903575,17.385416666666668,1.6875,0.13524999999999995,0.11714583333333334,0.7475833333333335,0.01806874999999998
293290,23521,203,1002,115.86699507389133,0.24448897795591182,0.008016032064128256,0.25391382765531056,0.056627254509017996,0.6894629258517032,0.2799977955911821
920294,26901,4330,2502,6.212702078521942,0.248,0.11,0.183504,0.09054999999999998,0.7179399999999994,0.17541699999999985
3306557,112754,5500,11169,20.500727272727133,56.824,3.832,0.18931600000000015,0.06050000000000001,0.7501900000000001,0.21583759999999985
53697,3526,50,298,70.52000000000037,0.6375,0.09,0.25202749999999985,0.025317499999999993,0.7226750000000004,0.43005474999999976
426529,11824,436,2129,27.119266055045937,0.225,0.03,0.11316500000000003,0.10973500000000001,0.7670850000000001,0.020926999999999998
82665,4582,73,201,62.76712328767105,0.51,0.0675,0.24662000000000006,0.025920000000000002,0.7274625000000005,0.37216124999999983
213027,5103,456,496,11.190789473684168,1.544,0.108,0.15194999999999992,0.11463799999999992,0.7334220000000002,0.09657179999999974
605387,21737,466,1329,46.64592274678119,0.278,0.006,0.2794400000000002,0.030526,0.6900199999999996,0.3222881999999998
122254,356,190,170,1.8736842105263207,9.584474885844749,2.3378995433789953,0.12074885844748855,0.08305479452054793,0.7962328767123283,0.09387808219178086
25211,22,1,0,22.0,1.4583333333333333,4.75,0.05354166666666666,0.20333333333333337,0.7429583333333333,-0.2776541666666667
614317,4167,3430,2570,1.2148688046647191,1.1233333333333333,0.12333333333333334,0.09326000000000002,0.19129999999999997,0.7088066666666663,-0.11946999999999998
370255,2020,403,1190,5.012406947890816,0.402,0.054,0.14073000000000002,0.093218,0.7640700000000001,0.14432179999999978
18492,788,23,80,34.26086956521738,4.84,0.47333333333333333,0.24082000000000017,0.04292,0.7163,0.3905853333333335
19606,468,7,58,66.8571428571428,2.5,0.23529411764705882,0.14102941176470588,0.07552941176470587,0.7834411764705882,0.16356470588235297
860317,67153,613,7379,109.54812398042422,9.17,0.04,0.16040000000000001,0.08553000000000001,0.75406,0.14066800000000004
220661,2070,449,352,4.610244988864152,0.91,0.04,0.12882,0.16988000000000003,0.7012999999999998,-0.077738
103860,7146,57,490,125.36842105263172,0.4675,0.1125,0.2735175,0.07440750000000002,0.6521149999999999,0.3424294999999998
28143,121,22,55,5.5,1.5416666666666667,1.4375,0.174125,0.05604166666666666,0.7697916666666665,0.16661250000000002
180554,3458,113,459,30.6017699115045,0.485,0.145,0.13707499999999995,0.137835,0.7250900000000002,-0.02119849999999999
39712,319,3,15,106.33333333333334,5.444444444444445,1.0,0.2574444444444445,0.025222222222222222,0.7174444444444446,0.39282222222222224
1122955,22450,2065,2451,10.871670702179198,0.692,0.156,0.17126999999999987,0.1224000000000001,0.7063280000000001,0.08744259999999995
55762,1265,760,1873,1.664473684210521,0.5394957983193277,0.32605042016806723,0.1319563025210086,0.1624823529411764,0.7055025210084034,-0.05553025210084037
123176,8655,112,890,77.27678571428555,0.13,0.0,0.24931000000000003,0.08392999999999999,0.66677,0.25289799999999996
406343,12581,213,471,59.065727699530406,0.84,0.04,0.2703049999999999,0.030420000000000003,0.6892950000000002,0.31140000000000007
64243,684,10,203,68.39999999999984,6.251908396946565,1.1450381679389312,0.13838167938931298,0.05488549618320611,0.8067328244274812,0.17489007633587791
935108,12353,255,1781,48.44313725490189,0.4525,0.0175,0.08840499999999997,0.101625,0.7924649999999996,-0.03931525000000001
1514128,67357,2785,18205,24.185637342908482,20.7525,3.085,0.11749000000000001,0.13655250000000013,0.7459499999999999,-0.05688950000000007
845694,64515,625,4325,103.22400000000012,0.2,0.02,0.2694299999999999,0.06044000000000001,0.6701299999999999,0.2303300000000001
238086,14575,176,688,82.8125,0.3433333333333333,0.02,0.3838666666666668,0.043,0.5731233333333332,0.4405886666666665
1110677,9310,1068,1860,8.717228464419483,0.31333333333333335,0.13333333333333333,0.1269033333333333,0.11468000000000003,0.7450633333333329,0.04024266666666669
1016805,25299,998,2705,25.34969939879742,8.436,1.556,0.11707399999999996,0.056129999999999985,0.8247959999999999,0.14670099999999983
422516,16068,176,1101,91.2954545454552,0.0625,0.0,0.28386249999999985,0.05285,0.6632824999999994,0.28706175
193544,4952,174,317,28.459770114942746,1.1911468812877264,0.05030181086519115,0.2603621730382291,0.033672032193158945,0.7059597585513072,0.30244104627766616
2477194,187224,6438,20069,29.081081081081305,0.208,0.004,0.15778399999999995,0.11563799999999999,0.7205760000000002,0.09252600000000004
3418238,314389,1496,18507,210.15307486630968,0.2,0.024,0.2584339999999999,0.04894599999999999,0.6926139999999994,0.2917207999999997
226828,24381,200,1022,121.90499999999933,0.1225,0.0175,0.18824000000000002,0.0657625,0.7409725,0.16165025000000008
628368,7859,317,505,24.79179810725534,10.956666666666667,0.31,0.18001666666666655,0.09426333333333334,0.7190266666666665,0.10569633333333335
2016293,67215,1627,5396,41.31223110018437,0.12060301507537688,0.010050251256281407,0.164502512562814,0.06884422110552765,0.7666582914572864,0.17185025125628148
204968,11141,301,1165,37.013289036545245,0.045,0.0,0.2821,0.0551225,0.6627625,0.35779325000000006
13514,298,5,74,59.60000000000005,5.648936170212766,0.4787234042553192,0.2534787234042552,0.07576595744680852,0.6707340425531914,0.3026787234042553
225081,7978,142,537,56.18309859154865,0.668,0.104,0.13955599999999999,0.12073799999999994,0.7397299999999996,-0.004823799999999997
156314,9183,81,795,113.37037037036961,0.11666666666666667,0.0,0.14626333333333327,0.04430333333333332,0.8061000000000005,0.1440116666666666
19194567,298938,16124,56329,18.539940461423768,0.275,0.15666666666666668,0.17844666666666667,0.09421833333333335,0.7223449999999998,0.1160813333333332
384682,21302,353,1559,60.34560906515588,0.08,0.0,0.24825,0.040970000000000006,0.70079,0.37631299999999995
292385,16690,415,606,40.21686746987959,0.26,0.01,0.13726000000000002,0.015029999999999998,0.8477100000000002,0.144647
3932117,150979,1861,7990,81.12788823213414,70.582,4.734,0.22058999999999993,0.04664800000000001,0.7327699999999999,0.3146396
156171,141,244,34,0.5778688524590162,20.083333333333332,3.611111111111111,0.1701666666666667,0.12994444444444447,0.6997777777777778,-0.023688888888888888
63069,2725,53,162,51.41509433962311,2.245614035087719,0.3007518796992481,0.25270175438596487,0.022002506265664166,0.7252907268170423,0.32553408521303234
38423,226,107,64,2.112149532710278,2.6179775280898876,0.4606741573033708,0.11593258426966294,0.14647191011235952,0.7375955056179777,-0.039793258426966294
216713,5329,60,471,88.81666666666696,1.5707070707070707,0.21212121212121213,0.18485858585858583,0.11760606060606058,0.6975353535353537,0.04673333333333335
